Sexo;Grupo de edad (4);Sector económico ( 5);Periodo;Total
mujeres;de 25 a 54;servicios;1985TII;55,91
mujeres;de 25 a 54;servicios;1985TI;53,41
mujeres;de 25 a 54;servicios;1984TIV;53,14
mujeres;de 25 a 54;servicios;1984TIII;52,99
mujeres;de 25 a 54;servicios;1984TII;51,12
mujeres;de 25 a 54;servicios;1984TI;49,88
mujeres;de 25 a 54;servicios;1983TIV;51,24
mujeres;de 25 a 54;servicios;1983TIII;48,47
mujeres;de 25 a 54;servicios;1983TII;49,59
mujeres;de 25 a 54;servicios;1983TI;47,38
mujeres;de 25 a 54;servicios;1982TIV;43,93
mujeres;de 25 a 54;servicios;1982TIII;44,26
mujeres;de 25 a 54;servicios;1982TII;44,58
mujeres;de 25 a 54;servicios;1982TI;44,20
mujeres;de 25 a 54;servicios;1981TIV;40,64
mujeres;de 25 a 54;servicios;1981TIII;41,11
mujeres;de 25 a 54;servicios;1981TII;40,39
mujeres;de 25 a 54;servicios;1981TI;39,29
mujeres;de 25 a 54;servicios;1980TIV;38,11
mujeres;de 25 a 54;servicios;1980TIII;41,43
mujeres;de 25 a 54;servicios;1980TII;45,35
mujeres;de 25 a 54;servicios;1980TI;44,35
mujeres;de 25 a 54;servicios;1979TIV;43,69
mujeres;de 25 a 54;servicios;1979TIII;37,59
mujeres;de 25 a 54;servicios;1979TII;36,53
mujeres;de 25 a 54;servicios;1979TI;34,13
mujeres;de 25 a 54;servicios;1978TIV;33,91
mujeres;de 25 a 54;servicios;1978TIII;37,09
mujeres;de 25 a 54;servicios;1978TII;37,47
mujeres;de 25 a 54;servicios;1978TI;35,72
mujeres;de 25 a 54;servicios;1977TIV;33,56
mujeres;de 25 a 54;servicios;1977TIII;29,49
mujeres;de 25 a 54;servicios;1977TII;36,76
mujeres;de 25 a 54;servicios;1977TI;34,42
mujeres;de 25 a 54;servicios;1976TIV;33,54
mujeres;de 25 a 54;servicios;1976TIII;36,85
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1995TIV;63,14
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1995TIII;61,79
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1995TII;63,04
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1995TI;62,47
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1994TIV;62,10
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1994TIII;60,99
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1994TII;62,61
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1994TI;62,46
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1993TIV;62,06
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1993TIII;60,35
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1993TII;63,19
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1993TI;62,82
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1992TIV;60,34
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1992TIII;58,82
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1992TII;61,54
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1992TI;60,98
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1991TIV;59,64
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1991TIII;58,83
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1991TII;59,79
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1991TI;58,97
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1990TIV;55,62
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1990TIII;53,97
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1990TII;54,15
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1990TI;53,00
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1989TIV;53,42
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1989TIII;51,62
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1989TII;50,09
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1989TI;47,71
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1988TIV;47,27
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1988TIII;46,12
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1988TII;46,40
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1988TI;44,81
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1987TIV;43,50
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1987TIII;42,75
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1987TII;42,58
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1987TI;27,60
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1986TIV;26,76
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1986TIII;26,67
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1986TII;26,21
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1986TI;25,09
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1985TIV;24,90
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1985TIII;24,46
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1985TII;23,92
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1985TI;21,55
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1984TIV;20,46
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1984TIII;20,33
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1984TII;20,02
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1984TI;20,94
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1983TIV;19,90
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1983TIII;19,21
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1983TII;20,56
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1983TI;20,69
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1982TIV;19,33
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1982TIII;18,36
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1982TII;17,87
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1982TI;18,83
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1981TIV;16,86
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1981TIII;15,39
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1981TII;15,70
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1981TI;13,53
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1980TIV;14,63
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1980TIII;15,47
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1980TII;15,98
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1980TI;17,88
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1979TIV;17,96
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1979TIII;18,78
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1979TII;20,86
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1979TI;16,73
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1978TIV;15,94
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1978TIII;16,45
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1978TII;19,56
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1978TI;19,24
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1977TIV;17,51
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1977TIII;18,25
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1977TII;17,51
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1977TI;20,67
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1976TIV;20,37
mujeres;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1976TIII;21,17
mujeres;de 55 y más;Total;1995TIV;2,62
mujeres;de 55 y más;Total;1995TIII;2,59
mujeres;de 55 y más;Total;1995TII;2,52
mujeres;de 55 y más;Total;1995TI;2,69
mujeres;de 55 y más;Total;1994TIV;2,44
mujeres;de 55 y más;Total;1994TIII;2,31
mujeres;de 55 y más;Total;1994TII;2,22
mujeres;de 55 y más;Total;1994TI;2,14
mujeres;de 55 y más;Total;1993TIV;2,38
mujeres;de 55 y más;Total;1993TIII;2,14
mujeres;de 55 y más;Total;1993TII;2,33
mujeres;de 55 y más;Total;1993TI;2,50
mujeres;de 55 y más;Total;1992TIV;2,44
mujeres;de 55 y más;Total;1992TIII;2,72
mujeres;de 55 y más;Total;1992TII;2,87
mujeres;de 55 y más;Total;1992TI;2,76
mujeres;de 55 y más;Total;1991TIV;2,44
mujeres;de 55 y más;Total;1991TIII;2,30
mujeres;de 55 y más;Total;1991TII;2,32
mujeres;de 55 y más;Total;1991TI;2,26
mujeres;de 55 y más;Total;1990TIV;2,25
mujeres;de 55 y más;Total;1990TIII;2,42
mujeres;de 55 y más;Total;1990TII;2,47
mujeres;de 55 y más;Total;1990TI;2,50
mujeres;de 55 y más;Total;1989TIV;2,33
mujeres;de 55 y más;Total;1989TIII;1,96
mujeres;de 55 y más;Total;1989TII;2,15
mujeres;de 55 y más;Total;1989TI;2,23
mujeres;de 55 y más;Total;1988TIV;2,24
mujeres;de 55 y más;Total;1988TIII;2,29
mujeres;de 55 y más;Total;1988TII;2,16
mujeres;de 55 y más;Total;1988TI;2,02
mujeres;de 55 y más;Total;1987TIV;2,29
mujeres;de 55 y más;Total;1987TIII;2,19
mujeres;de 55 y más;Total;1987TII;2,00
mujeres;de 55 y más;Total;1987TI;2,18
mujeres;de 55 y más;Total;1986TIV;2,27
mujeres;de 55 y más;Total;1986TIII;2,41
mujeres;de 55 y más;Total;1986TII;2,61
mujeres;de 55 y más;Total;1986TI;2,23
mujeres;de 55 y más;Total;1985TIV;2,07
mujeres;de 55 y más;Total;1985TIII;2,08
mujeres;de 55 y más;Total;1985TII;2,07
mujeres;de 55 y más;Total;1985TI;2,21
mujeres;de 55 y más;Total;1984TIV;1,89
mujeres;de 55 y más;Total;1984TIII;1,68
mujeres;de 55 y más;Total;1984TII;1,57
mujeres;de 55 y más;Total;1984TI;1,87
mujeres;de 55 y más;Total;1983TIV;1,59
mujeres;de 55 y más;Total;1983TIII;1,07
mujeres;de 55 y más;Total;1983TII;1,46
mujeres;de 55 y más;Total;1983TI;1,48
mujeres;de 55 y más;Total;1982TIV;1,59
mujeres;de 55 y más;Total;1982TIII;1,60
mujeres;de 55 y más;Total;1982TII;1,53
mujeres;de 55 y más;Total;1982TI;1,47
mujeres;de 55 y más;Total;1981TIV;1,70
mujeres;de 55 y más;Total;1981TIII;1,28
mujeres;de 55 y más;Total;1981TII;1,57
mujeres;de 55 y más;Total;1981TI;1,58
mujeres;de 55 y más;Total;1980TIV;1,76
mujeres;de 55 y más;Total;1980TIII;1,26
mujeres;de 55 y más;Total;1980TII;1,45
mujeres;de 55 y más;Total;1980TI;1,34
mujeres;de 55 y más;Total;1979TIV;1,43
mujeres;de 55 y más;Total;1979TIII;1,06
mujeres;de 55 y más;Total;1979TII;1,15
mujeres;de 55 y más;Total;1979TI;1,25
mujeres;de 55 y más;Total;1978TIV;0,90
mujeres;de 55 y más;Total;1978TIII;1,17
mujeres;de 55 y más;Total;1978TII;1,64
mujeres;de 55 y más;Total;1978TI;1,68
mujeres;de 55 y más;Total;1977TIV;1,58
mujeres;de 55 y más;Total;1977TIII;1,33
mujeres;de 55 y más;Total;1977TII;1,59
mujeres;de 55 y más;Total;1977TI;1,49
mujeres;de 55 y más;Total;1976TIV;1,65
mujeres;de 55 y más;Total;1976TIII;3,00
mujeres;de 55 y más;agricultura;1995TIV;9,43
mujeres;de 55 y más;agricultura;1995TIII;8,84
mujeres;de 55 y más;agricultura;1995TII;9,02
mujeres;de 55 y más;agricultura;1995TI;9,53
mujeres;de 55 y más;agricultura;1994TIV;8,46
mujeres;de 55 y más;agricultura;1994TIII;8,24
mujeres;de 55 y más;agricultura;1994TII;10,30
mujeres;de 55 y más;agricultura;1994TI;8,33
mujeres;de 55 y más;agricultura;1993TIV;9,76
mujeres;de 55 y más;agricultura;1993TIII;8,87
mujeres;de 55 y más;agricultura;1993TII;7,27
mujeres;de 55 y más;agricultura;1993TI;6,98
mujeres;de 55 y más;agricultura;1992TIV;8,16
mujeres;de 55 y más;agricultura;1992TIII;9,35
mujeres;de 55 y más;agricultura;1992TII;8,64
mujeres;de 55 y más;agricultura;1992TI;8,19
mujeres;de 55 y más;agricultura;1991TIV;6,70
mujeres;de 55 y más;agricultura;1991TIII;5,80
mujeres;de 55 y más;agricultura;1991TII;7,89
mujeres;de 55 y más;agricultura;1991TI;6,28
mujeres;de 55 y más;agricultura;1990TIV;5,14
mujeres;de 55 y más;agricultura;1990TIII;6,27
mujeres;de 55 y más;agricultura;1990TII;5,58
mujeres;de 55 y más;agricultura;1990TI;5,63
mujeres;de 55 y más;agricultura;1989TIV;5,63
mujeres;de 55 y más;agricultura;1989TIII;3,98
mujeres;de 55 y más;agricultura;1989TII;5,72
mujeres;de 55 y más;agricultura;1989TI;7,91
mujeres;de 55 y más;agricultura;1988TIV;6,53
mujeres;de 55 y más;agricultura;1988TIII;6,10
mujeres;de 55 y más;agricultura;1988TII;7,41
mujeres;de 55 y más;agricultura;1988TI;5,92
mujeres;de 55 y más;agricultura;1987TIV;8,13
mujeres;de 55 y más;agricultura;1987TIII;8,73
mujeres;de 55 y más;agricultura;1987TII;7,43
mujeres;de 55 y más;agricultura;1987TI;8,86
mujeres;de 55 y más;agricultura;1986TIV;9,94
mujeres;de 55 y más;agricultura;1986TIII;11,71
mujeres;de 55 y más;agricultura;1986TII;15,61
mujeres;de 55 y más;agricultura;1986TI;16,03
mujeres;de 55 y más;agricultura;1985TIV;13,06
mujeres;de 55 y más;agricultura;1985TIII;10,48
mujeres;de 55 y más;agricultura;1985TII;9,32
mujeres;de 55 y más;agricultura;1985TI;5,54
mujeres;de 55 y más;agricultura;1984TIV;4,35
mujeres;de 55 y más;agricultura;1984TIII;7,45
mujeres;de 55 y más;agricultura;1984TII;5,87
mujeres;de 55 y más;agricultura;1984TI;2,39
mujeres;de 55 y más;agricultura;1983TIV;0,00
mujeres;de 55 y más;agricultura;1983TIII;0,00
mujeres;de 55 y más;agricultura;1983TII;1,55
mujeres;de 55 y más;agricultura;1983TI;5,79
mujeres;de 55 y más;agricultura;1982TIV;4,41
mujeres;de 55 y más;agricultura;1982TIII;5,20
mujeres;de 55 y más;agricultura;1982TII;1,99
mujeres;de 55 y más;agricultura;1982TI;2,73
mujeres;de 55 y más;agricultura;1981TIV;6,14
mujeres;de 55 y más;agricultura;1981TIII;2,36
mujeres;de 55 y más;agricultura;1981TII;4,57
mujeres;de 55 y más;agricultura;1981TI;6,00
mujeres;de 55 y más;agricultura;1980TIV;1,02
mujeres;de 55 y más;agricultura;1980TIII;1,39
mujeres;de 55 y más;agricultura;1980TII;4,32
mujeres;de 55 y más;agricultura;1980TI;2,02
mujeres;de 55 y más;agricultura;1979TIV;1,50
mujeres;de 55 y más;agricultura;1979TIII;1,59
mujeres;de 55 y más;agricultura;1979TII;4,69
mujeres;de 55 y más;agricultura;1979TI;0,00
mujeres;de 55 y más;agricultura;1978TIV;0,00
mujeres;de 55 y más;agricultura;1978TIII;2,58
mujeres;de 55 y más;agricultura;1978TII;11,05
mujeres;de 55 y más;agricultura;1978TI;5,47
mujeres;de 55 y más;agricultura;1977TIV;5,31
mujeres;de 55 y más;agricultura;1977TIII;5,10
mujeres;de 55 y más;agricultura;1977TII;5,47
mujeres;de 55 y más;agricultura;1977TI;6,76
mujeres;de 55 y más;agricultura;1976TIV;5,30
mujeres;de 55 y más;agricultura;1976TIII;7,96
mujeres;de 55 y más;industria;1995TIV;2,68
mujeres;de 55 y más;industria;1995TIII;2,04
mujeres;de 55 y más;industria;1995TII;1,67
mujeres;de 55 y más;industria;1995TI;1,40
mujeres;de 55 y más;industria;1994TIV;1,32
mujeres;de 55 y más;industria;1994TIII;1,16
mujeres;de 55 y más;industria;1994TII;1,17
mujeres;de 55 y más;industria;1994TI;1,01
mujeres;de 55 y más;industria;1993TIV;1,23
mujeres;de 55 y más;industria;1993TIII;0,98
mujeres;de 55 y más;industria;1993TII;2,09
mujeres;de 55 y más;industria;1993TI;1,42
mujeres;de 55 y más;industria;1992TIV;1,24
mujeres;de 55 y más;industria;1992TIII;1,74
mujeres;de 55 y más;industria;1992TII;2,13
mujeres;de 55 y más;industria;1992TI;2,14
mujeres;de 55 y más;industria;1991TIV;1,78
mujeres;de 55 y más;industria;1991TIII;2,33
mujeres;de 55 y más;industria;1991TII;3,56
mujeres;de 55 y más;industria;1991TI;2,91
mujeres;de 55 y más;industria;1990TIV;2,67
mujeres;de 55 y más;industria;1990TIII;3,50
mujeres;de 55 y más;industria;1990TII;3,00
mujeres;de 55 y más;industria;1990TI;3,62
mujeres;de 55 y más;industria;1989TIV;2,91
mujeres;de 55 y más;industria;1989TIII;3,33
mujeres;de 55 y más;industria;1989TII;3,53
mujeres;de 55 y más;industria;1989TI;2,90
mujeres;de 55 y más;industria;1988TIV;2,06
mujeres;de 55 y más;industria;1988TIII;2,20
mujeres;de 55 y más;industria;1988TII;1,98
mujeres;de 55 y más;industria;1988TI;2,76
mujeres;de 55 y más;industria;1987TIV;3,47
mujeres;de 55 y más;industria;1987TIII;3,56
mujeres;de 55 y más;industria;1987TII;3,44
mujeres;de 55 y más;industria;1987TI;5,08
mujeres;de 55 y más;industria;1986TIV;6,00
mujeres;de 55 y más;industria;1986TIII;5,98
mujeres;de 55 y más;industria;1986TII;7,11
mujeres;de 55 y más;industria;1986TI;6,08
mujeres;de 55 y más;industria;1985TIV;5,95
mujeres;de 55 y más;industria;1985TIII;5,17
mujeres;de 55 y más;industria;1985TII;4,96
mujeres;de 55 y más;industria;1985TI;6,32
mujeres;de 55 y más;industria;1984TIV;5,47
mujeres;de 55 y más;industria;1984TIII;4,14
mujeres;de 55 y más;industria;1984TII;4,00
mujeres;de 55 y más;industria;1984TI;4,81
mujeres;de 55 y más;industria;1983TIV;3,71
mujeres;de 55 y más;industria;1983TIII;1,97
